isin,name,type
DE000CZ24PE8,ZER,"Triple Long Index Zertifikat"
DE000CZ24PM1,ZER,"Triple Long Index Zertifikat"
DE000CZ24ZJ6,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ24ZK4,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ24ZM0,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ29DB9,BND,"COMMERZBK. IS 09/14"
DE000CZ2ATR6,KNO,"BAC/COBA Zt"
DE000CZ30VT1,BND,"Commerzbank 2,00 % bis 11/16"
DE000CZ327C1,ZER,"Triple Long Index Zertifikat"
DE000CZ327T5,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33AQ5,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33B31,ZER,"Faktor 4x Short SPXF Index Zertifikat"
DE000CZ33C14,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33C55,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33C63,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33CX7,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33CY5,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ33CZ2,ZER,"Unlimited Faktor Index-Zertifikat"
DE000CZ34NL7,ZER,"Faktor 4x Long MDAXF Index Zertifikat"
DE000CZ34NQ6,ZER,"Faktor 4x Long TecDAXF Index Zertifikat"
DE000CZ34NZ7,ZER,"Faktor Index-Zertifikat"
DE000CZ35XS8,ZER,"COMMERZBANK AG"
DE000CZ3CH04,KNO,"MOR/COBA Zt"
DE000CZ40LD5,BND,"Commerzbank Hybridanleihe 4,00 % bis 03/26"
DE000CZ45DS9,ZER,"COMMERZBANK AG"
DE000CZ549S6,ZER,"Unlimited Tracker Zertifikat bezogen auf ICE ECX EUA Future"
DE000CZ60BM5,ZER,"Faktor FXopt 10x Long EUR/USD Index Zertifikat"
DE000CZ6LKZ6,ZER,"Commerzbank Faktor 6x Long Gold Index Zertifikat"
DE000CZ6SNL5,ZER,"Commerzbank Faktor 5x Long Daimler Index Zertifikat"
DE000CZ6SNM3,ZER,"Commerzbank Faktor 5x Long Deutsche Bank Index Zertifikat"
DE000CZ6TNZ3,ZER,"Commerzbank Faktor 4x Long Volkswagen Index Zertifikat"
DE000CZ6TYZ0,ZER,"Commerzbank Faktor 4x Long Aareal Bank Index Zertifikat"
DE000CZ6VGY6,ZER,"Commerzbank Faktor 4x Long Barrick Gold Index Zertifikat"
DE000CZ6VH57,ZER,"Commerzbank Faktor 4x Long Facebook Index Zertifikat"
DE000CZ6VH81,ZER,"Commerzbank Faktor 4x Long Gilead Index Zertifikat"
DE000CZ6VHA4,ZER,"Commerzbank Faktor 4x Long Google Index Zertifikat"
DE000CZ6VHG1,ZER,"Commerzbank Faktor 4x Long Newmont Mining Index Zertifikat"
DE000CZ7AGK7,KNO,"LISP/COBA Zt"
DE000CZ93L51,ZER,"Commerzbank Faktor 8x Short DAX®-Futures II Index Zertifikat"
DE000CZ93MH3,ZER,"Commerzbank Faktor FXopt 4x Long DJIAF Index Zertifikat"
DE000DB0AMD2,ZER,"X-pert Zertifikat auf ISE National 30"
DE000DB0CFF7,ZER,"X-pert Zertifikat"
DE000DB0PLA8,ZER,"Platow Zertifikat"
DE000DB1BRC9,ZER,"BRIC Zertifikat auf Indexbasket"
DE000DB1CEX1,ZER,"X-pert Zertifikat auf CASE 30"
DE000DB1UMW8,ZER,"Index Zertifikat auf Solactive Asien Umwelt TR"
DE000DB2CNT8,ZER,"SBOXCINT/DEUT Zt"
DE000DB2CSL4,ZER,"DEUTSCHE BANK AG"
DE000DB2G107,ZER,"DEUTSCHE BANK AG"
DE000DB2GYW0,ZER,"DEUTSCHE BANK AG"
DE000DB2KVT4,BND,"Deutsche Bank Sonstige Anleihe 2,00% bis 08/15"
DE000DB2XAG8,ZER,"SILBER/DEUT Zt"
DE000DB3CTQ9,ZER,"Open-End X-Pert Zertifikat"
DE000DB3TXQ5,ZER,"Index Zertifikat auf Solactive E-Power Auto TR"
DE000DB3WT13,ZER,"Open-End X-Pert Zertifikat"
DE000DB3XAG6,ZER,"X-pert Zertifikat auf Silber"
DE000DB42PA7,KNO,"BMW/DEUT Opt"
DE000DB4AGR6,ZER,"Index Zertifikat auf Solactive ZJ Agribusiness TR"
DE000DB4WT12,ZER,"Open-End X-Pert Zertifikat"
DE000DB52810,ZER,"DB Cert DUBAI TOP SELECT"
DE000DB6GSC5,ZER,"DEUTSCHE BANK AG, LONDON BRANCH"
DE000DB6MX65,KNO,"ADS/DEUT Opt"
DE000DB6YVS8,KNO,"SAP/DEUT Opt"
DE000DB7XJJ2,BND,"Deutsche Bank Hybridanleihe 2,75 % bis 02/25"
DE000DB9T5F4,ZER,"DEUTSCHE BANK AG"
DE000DB9T8L6,ZER,"Siemens Express bis 2022/05 (DB)"
DE000DB9UAG9,ZER,"Deutsche Post Express bis 2022/06 (DB)"
DE000DB9ULK8,ZER,"OSRAM Licht Express bis 2023/08 (DB)"
DE000DB9ULL6,ZER,"Infineon Technologies Express bis 2023/08 (DB)"
DE000DB9UTQ8,ZER,"E-Stoxx 50 Index Zertifikat bis 2023/05 (DB)"
DE000DC02TF0,WNT,"Wirecard Call 175 bis 2020/03 (DB)"
DE000DC07AR4,ZER,"Vonovia Discount 40 bis 2020/03 (DB)"
DE000DC0UA09,WNT,"Wirecard Call 120 bis 2020/03 (DB)"
DE000DC0VYS0,KNO,"Visa Registered (A) Endlos Turbo Long 125 Open-End (DB)"
DE000DC16SG0,KNO,"L'Oreal Mini Future Long 199,50 Open-End (DB)"
DE000DC18D59,WNT,"ThyssenKrupp Call 12 bis 2020/06 (DB)"
DE000DC19A69,KNO,"Boeing Mini Future Short 446,50 Open-End (DB)"
DE000DC231T5,KNO,"General Mills Endlos Turbo Long 45 Open-End (DB)"
DE000DC2C1R2,WNT,"Evotec Call 20 bis 2020/03 (DB)"
DE000DC2CX85,WNT,"United Internet Call 32 bis 2020/06 (DB)"
DE000DC2ETM5,KNO,"SoftBank Group Mini Future Long 7.875 Open-End (DB)"
DE000DC2GQN4,WNT,"Nikkei 225 Discount Call 20.000-21.000 bis 2019/12 (DB)"
DE000DC2JJ86,ZER,"Zalando Discount 32 bis 2020/06 (DB)"
DE000DC2PZM8,WNT,"iQIYI (A) Call 19 bis 2020/12 (DB)"
DE000DC2QHK8,WNT,"Oracle Call 60 bis 2020/12 (DB)"
DE000DC2WK29,WNT,"Abbott Laboratories Call 80 bis 2020/06 (DB)"
DE000DC36V71,KNO,"Wirecard Mini Future Long 102,90 Open-End (DB)"
DE000DC47529,KNO,"Activision Blizzard Mini Future Long 42 Open-End (DB)"
DE000DC4PX96,ZER,"Vonovia Discount 47 bis 2020/03 (DB)"
DE000DC527J7,WNT,"Silber 1 Unze Fixing Call 16 bis 2020/05 (DB)"
DE000DC5QNC6,WNT,"1&1 Drillisch Call 25 bis 2019/09 (DB)"
DE000DC6GB75,WNT,"AUD/USD Inline 0,65-0,72 bis 2019/11 (DB)"
DE000DC6S789,KNO,"Silber 1 Unze Fixing Endlos Turbo Long 16,10 Open-End (DB)"
DE000DC6XG04,WNT,"Gold Inline 1.445-1.625 bis 2019/12 (DB)"
DE000DC6ZQZ9,WNT,"Rohoel Faesser 1000 Brent Nordsee Future bis 28.02.2020 Inline 56-71 bis 2019/12 (DB)"
DE000DC7FNG6,ZER,"FANG Index EUR (Total Return) Index Zertifikat Open-End (DB)"
DE000DC8CLD2,ZER,"Solactive Cloud and Big Data 20 Index (NTR) Index Zertifikat Open-End (DB)"
DE000DC8E207,ZER,"TSI E20 Index Index Zertifikat Open-End (DB)"
DE000DCAG010,STK,"Terex MHPS GmbH"
DE000DD0CSQ5,KNO,"Salzgitter Endlos Turbo Long 32,694 Open-End (DZ)"
DE000DD0MJY7,KNO,"BB Biotech Endlos Turbo Long 50,651 Open-End (DZ)"
DE000DD0TFM5,KNO,"S & T Endlos Turbo Long 12,708 Open-End (DZ)"
DE000DD0VW00,KNO,"Volkswagen Vz Endlos Turbo Long 119,933 Open-End (DZ)"
DE000DD0WDL6,ZER,"Fresenius Discount 62 bis 2018/12 (DZ)"
DE000DD16RB1,KNO,"Morphosys Mini Future Long 65,659 Open-End (DZ)"
DE000DD1W0Z2,KNO,"Öl (Brent) Mini Future Long 51 Open-End (DZ)"
DE000DD2HG30,WNT,"Aumann Put 84 bis 2018/12 (DZ)"
DE000DD2Z2H2,KNO,"Aumann Endlos Turbo Short 78,217 Open-End (DZ)"
DE000DD34JH8,WNT,"Wirecard Call 92 bis 2019/12 (DZ)"
DE000DD3B419,KNO,"Fresenius Endlos Turbo Long 31,536 Open-End (DZ)"
DE000DD458Y3,ZER,"AIXTRON Discount 9 bis 2019/12 (DZ)"
DE000DD4BYN4,KNO,"S&P 500 Endlos Turbo Short 3.122,50 Open-End (DZ)"
DE000DD4KNU3,KNO,"S&P 500 Endlos Turbo Short 3.202,50 Open-End (DZ)"
DE000DD4UVE9,KNO,"BASF Endlos Turbo Short 97,837 Open-End (DZ)"
DE000DD4VQG2,KNO,"S&P 500 Endlos Turbo Short 3.262,50 Open-End (DZ)"
DE000DD4WRF0,KNO,"Gold Endlos Turbo Short 1.725 Open-End (DZ)"
DE000DD59993,ZER,"Vivendi Bonus Cap 17 bis 2019/09 (DZ)"
DE000DD5R1J7,KNO,"HYPOPORT Endlos Turbo Long 129,295 Open-End (DZ)"
DE000DD5X137,WNT,"ProSiebenSat.1 Media Put 26 bis 2020/03 (DZ)"
DE000DD5XLD3,WNT,"Henkel VZ Call 92 bis 2020/03 (DZ)"
DE000DD64G41,KNO,"Varta Mini Future Long 20,885 Open-End (DZ)"
DE000DD66BJ3,KNO,"RTL Group Endlos Turbo Short 72,739 Open-End (DZ)"
DE000DD68R51,WNT,"Wirecard Call 170 bis 2019/12 (DZ)"
DE000DD6KFR0,KNO,"DAX Mini Future Short 13.740 Open-End (DZ)"
DE000DD6SEK1,KNO,"Deutsche Telekom Endlos Turbo Long 13,494 Open-End (DZ)"
DE000DD72U43,WNT,"Öl (Brent) Future bis 30.06.2020 Call 95 bis 2020/04 (DZ)"
DE000DD7AET8,WNT,"Siemens Healthineers Call 35 bis 2019/06 (DZ)"
DE000DD7NUE9,WNT,"Cancom IT Systeme Discount Call 90-100 bis 2019/12 (DZ)"
DE000DD7NVC1,WNT,"Delivery Hero Discount Call 30-35 bis 2019/12 (DZ)"
DE000DD81KG9,KNO,"Draegerwerk Mini Future Long 36,93 Open-End (DZ)"
DE000DD89L11,WNT,"Wirecard Call 220 bis 2019/06 (DZ)"
DE000DD918J7,WNT,"Fresenius Medical Care Call 70 bis 2020/06 (DZ)"
DE000DD967V9,WNT,"Borussia Dortmund Call 9 bis 2020/06 (DZ)"
DE000DD9CTJ9,WNT,"Delivery Hero Put 32 bis 2020/06 (DZ)"
DE000DD9D6U5,WNT,"SILTRONIC AG Call 150 bis 2020/06 (DZ)"
DE000DD9EKK2,WNT,"Wirecard Call 160 bis 2020/06 (DZ)"
DE000DD9GNS4,KNO,"OSRAM Licht Mini Future Long 24,555 Open-End (DZ)"
DE000DD9HV67,WNT,"SUESS MicroTec Call 13 bis 2020/06 (DZ)"
DE000DD9U572,KNO,"OHB Mini Future Long 25,065 Open-End (DZ)"
DE000DD9XET6,WNT,"Duerr Put 28 bis 2020/06 (DZ)"
DE000DDE1ZC7,KNO,"TUI Mini Future Long 8,003 Open-End (DZ)"
DE000DDE9BC1,WNT,"Wirecard Call 240 bis 2019/09 (DZ)"
DE000DDF2RL2,KNO,"Continental Endlos Turbo Short 174,575 Open-End (DZ)"
DE000DDF3JC6,WNT,"Nemetschek Put 140 bis 2020/06 (DZ)"
DE000DDF5VS2,KNO,"Deutsche Pfandbriefbank Endlos Turbo Short 13,409 Open-End (DZ)"
DE000DDG0J00,KNO,"Long-DAX (Index) X-Turbo Long Open-End (DZ)"
DE000DDG5AF2,WNT,"ASML Holding Call 150 bis 2020/06 (DZ)"
DE000DDJ4CM4,KNO,"NORMA Group Endlos Turbo Short 56,306 Open-End (DZ)"
DE000DDJ8WN1,ZER,"Isra Vision Discount 30 bis 2020/06 (DZ)"
DE000DDJ9046,WNT,"BASF Call 62 bis 2020/03 (DZ)"
DE000DDJ90D9,WNT,"Aumann Call 44 bis 2019/06 (DZ)"
DE000DDK0K41,WNT,"Wirecard Call 135 bis 2020/06 (DZ)"
DE000DDK91D5,KNO,"Iberdrola Endlos Turbo Long 6,155 Open-End (DZ)"
DE000DDK96N3,WNT,"Leoni Call 30 bis 2019/12 (DZ)"
DE000DDQ5ZK7,KNO,"Wuestenrot & Wuerttembergische Mini Future Long 14,841 Open-End (DZ)"
DE000DDQ7538,WNT,"Covestro Call 38 bis 2019/09 (DZ)"
DE000DDQ7G05,KNO,"Evonik Industries Mini Future Long 20,623 Open-End (DZ)"
DE000DDQ7Y86,KNO,"paragon Endlos Turbo Long 9,55 Open-End (DZ)"
DE000DDT0282,KNO,"DIC Asset Mini Future Long 6,69 Open-End (DZ)"
DE000DDT3LF9,WNT,"Sartorius Call 170 bis 2020/12 (DZ)"
DE000DDT3LZ7,WNT,"SUESS MicroTec Call 8 bis 2019/09 (DZ)"
DE000DDT4RF4,KNO,"DAX Endlos Turbo Long 10.735 Open-End (DZ)"
DE000DDT6S97,KNO,"SAP Endlos Turbo Long 86,17 Open-End (DZ)"
DE000DDU9GL1,KNO,"Dermapharm Holding Endlos Turbo Long 23,817 Open-End (DZ)"
DE000DDU9K74,WNT,"Sartorius Call 180 bis 2020/12 (DZ)"
DE000DDU9K82,WNT,"Sartorius Call 190 bis 2020/12 (DZ)"
DE000DDV0JW0,WNT,"Sartorius Call 200 bis 2020/12 (DZ)"
DE000DDV5VX2,ZER,"Öl (Brent) Future bis 30.06.2020 Bonus Cap 51 bis 2020/04 (DZ)"
DE000DDV7GL4,WNT,"Carl Zeiss Meditec Call 85 bis 2019/09 (DZ)"
DE000DDV9F46,WNT,"Sixt Leasing Call 13 bis 2019/09 (DZ)"
DE000DDW35S5,KNO,"Wirecard Endlos Turbo Long 54,013 Open-End (DZ)"
DE000DDW46J1,KNO,"Sixt Endlos Turbo Long 75,295 Open-End (DZ)"
DE000DDW4Q20,KNO,"DAX Endlos Turbo Long 11.140 Open-End (DZ)"
DE000DDW4Q46,KNO,"DAX Endlos Turbo Long 11.150 Open-End (DZ)"
DE000DDW6SG0,WNT,"Deutsche Post Discount Call 28-30 bis 2019/12 (DZ)"
DE000DDW7GG3,KNO,"alstria office REIT-Aktiengesellschaft Endlos Turbo Long 10,62 Open-End (DZ)"
DE000DDW81Q3,KNO,"Telefonica Deutschland Holding Endlos Turbo Long 2,325 Open-End (DZ)"
DE000DDX0BE3,KNO,"EUR/NZD Endlos Turbo Long 1,31 Open-End (DZ)"
DE000DDY1TC6,KNO,"IVU Traffic Technologies Mini Future Long 6,75 Open-End (DZ)"
DE000DDY4TF3,WNT,"EUR/HUF Call 325 bis 2019/12 (DZ)"
DE000DDY6KQ4,KNO,"EUR/CHF Mini Future Short 1,1212 Open-End (DZ)"
DE000DDZ0AY1,ZER,"Infineon Technologies Express bis 2024/07 (DZ)"
DE000DE72XN5,KNO,"HEI/DEUT Opt"
DE000DE84RX1,KNO,"FRA/DEUT Opt"
DE000DE8U5X9,KNO,"DAX/DEUT Opt"
DE000DE96KM3,KNO,"NDA/DEUT Opt"
DE000DE9SHT8,ZER,"Faktor 2x ShortDAX Index-Zertifikat"
DE000DF100P7,ZER,"RWE Discount 28 bis 2020/12 (DZ)"
DE000DF12MC4,WNT,"RIB Software Call 22 bis 2020/12 (DZ)"
DE000DF14FG5,WNT,"Deutsche Telekom Discount Call 12-14 bis 2020/03 (DZ)"
DE000DF14FH3,WNT,"Deutsche Telekom Discount Call 12,50-14,50 bis 2020/03 (DZ)"
DE000DF1C5S5,KNO,"Deutsche Telekom Endlos Turbo Long 14,615 Open-End (DZ)"
DE000DF1G5C5,ZER,"Evotec Aktienanleihe 8,00&nbsp;% bis 2020/03 (DZ)"
DE000DF1RR56,WNT,"Deutz Call 7 bis 2020/03 (DZ)"
DE000DF1SPE9,WNT,"Schaeffler Put 6,50 bis 2020/03 (DZ)"
DE000DF1TDV7,ZER,"adidas Aktienanleihe Protect 4,75&nbsp;% bis 2020/06 (DZ)"
DE000DF1XE38,WNT,"1&1 Drillisch Discount Call 25-30 bis 2020/06 (DZ)"
DE000DF1YZP2,WNT,"Deutsche Lufthansa Call 16,75 bis 2020/03 (DZ)"
DE000DF23NE5,KNO,"Sartorius Endlos Turbo Short 275,04 Open-End (DZ)"
DE000DF269N5,ZER,"Infineon Technologies Bonus Cap 11,50 bis 2020/06 (DZ)"
DE000DF2H3V8,KNO,"Wirecard Endlos Turbo Long 114,875 Open-End (DZ)"
DE000DF2MCX8,ZER,"Vinci Bonus Cap 70 bis 2020/06 (DZ)"
DE000DF2Q3R5,ZER,"Deutsche Telekom Aktienanleihe 5,50&nbsp;% bis 2020/09 (DZ)"
DE000DF2QG00,KNO,"XING Endlos Turbo Short 454,675 Open-End (DZ)"
DE000DF2S8M3,ZER,"ThyssenKrupp Aktienanleihe Protect 8,00&nbsp;% bis 2020/03 (DZ)"
DE000DF2TNB6,ZER,"Wirecard Discount 110 bis 2020/05 (DZ)"
DE000DF2WLL3,KNO,"NORMA Group Endlos Turbo Short 41,706 Open-End (DZ)"
DE000DF2XRP9,KNO,"Varta Endlos Turbo Long 42,583 Open-End (DZ)"
DE000DF2YVR5,KNO,"Leoni Endlos Turbo Short 17,968 Open-End (DZ)"
DE000DF2Z7P9,KNO,"DAX Endlos Turbo Long 11.950 Open-End (DZ)"
DE000DF32LX0,WNT,"KRONES Call 100 bis 2021/06 (DZ)"
DE000DF33WB1,WNT,"Wirecard Call 158 bis 2020/06 (DZ)"
DE000DF33YB7,WNT,"Wirecard Put 120 bis 2021/06 (DZ)"
DE000DF35253,KNO,"Gold Mini Future Long 1.366 Open-End (DZ)"
DE000DF36764,ZER,"Linde Discount 180 bis 2021/06 (DZ)"
DE000DF3D876,WNT,"Leoni Put 13 bis 2020/06 (DZ)"
DE000DF3FLN2,KNO,"Linde Endlos Turbo Long 161,338 Open-End (DZ)"
DE000DF3MGK4,ZER,"Airbus Aktienanleihe 6,25&nbsp;% bis 2020/06 (DZ)"
DE000DF3MJ59,ZER,"RWE Aktienanleihe 6,75&nbsp;% bis 2020/09 (DZ)"
DE000DF3PQQ3,KNO,"Endlos Turbo Long Open-End (DZ)"
DE000DF41Y45,KNO,"DAX Endlos Turbo Short 12.105 Open-End (DZ)"
DE000DF42M63,WNT,"Nemetschek Call 48 bis 2020/06 (DZ)"
DE000DF44JX9,ZER,"SAP Aktienanleihe Protect 5,00&nbsp;% bis 2020/12 (DZ)"
DE000DF471P2,KNO,"Bayer Endlos Turbo Long 58,368 Open-End (DZ)"
DE000DF49031,WNT,"E.ON Call 7,40 bis 2021/06 (DZ)"
DE000DF4C660,KNO,"S&P 500 Endlos Turbo Short 3.110 Open-End (DZ)"
DE000DF4E1R1,WNT,"TRATON Call 32 bis 2021/06 (DZ)"
DE000DF4KNS5,ZER,"Berkshire Hathaway Registered (B) Discount 210 bis 2020/12 (DZ)"
DE000DF4PRT3,KNO,"Endlos Turbo Short Open-End (DZ)"
DE000DF4QLA4,KNO,"Endlos Turbo Long Open-End (DZ)"
DE000DF4S5P0,KNO,"Varta Endlos Turbo Short 99,84 Open-End (DZ)"
DE000DF4XA05,KNO,"Varta Endlos Turbo Short 112,08 Open-End (DZ)"
DE000DF6D7M8,ZER,"CANCOM SE Aktienanleihe 5,00&nbsp;% bis 2020/08 (DZ)"
DE000DF6EUY6,KNO,"Leoni Endlos Turbo Long 8,028 Open-End (DZ)"
DE000DF6K6P4,KNO,"Aumann Endlos Turbo Long 12,663 Open-End (DZ)"
DE000DF6QEM9,KNO,"Varta Endlos Turbo Long 71,858 Open-End (DZ)"
DE000DF6RSY2,KNO,"Platin Endlos Turbo Long 900 Open-End (DZ)"
DE000DFAG997,STK,"Dresdner Factoring"
DE000DG0G981,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DG0HUE3,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DG0MXB3,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DG0MZY0,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DG1GGG7,ZER,"DZ BANK Endlos-Zertifikate auf Brent Crude Oil Future 03/2015 (ICE-Europe) USD"
DE000DG1HHH1,ZER,"DZ BANK Endlos-Zertifikate auf Brent Crude Oil Future 03/2015 (ICE-Europe) USD"
DE000DG2Q5U2,KNO,"Open End Turbo Optionsschein auf BB Biotech"
DE000DG2SLQ9,KNO,"Mini Future Optionsschein auf United Internet AG Namensaktien"
DE000DG3NMF9,KNO,"Open End Turbo Optionsschein auf Drillisch"
DE000DG3U5T7,KNO,"Open End Turbo Optionsschein auf DAX"
DE000DG4JLB6,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DG4T325,BND,"DZ BANK 2,25 % bis 06/25"
DE000DG5NVY6,KNO,"Open End Turbo Optionsschein auf Adva Optical Networking SE"
DE000DG9HQV6,WNT,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGE04G7,ZER,"BMW Express bis 2023/01 (DZ)"
DE000DGE4W31,ZER,"BASF Express Easy bis 2021/11 (DZ)"
DE000DGH4XF3,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGJ48F5,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGJ6SY7,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGK0HR4,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGK6NR9,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGL92E2,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGM80A3,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGQ2A58,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGQ7PA2,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGQ92W3,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGQ93G4,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGS1114,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGS5669,KNO,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK "
DE000DGT2SC0,ZER,"Öl (Brent) Bonus Cap 45 bis 2019/04 (DZ)"
DE000DGW4J55,KNO,"Evotec Endlos Turbo Long 9,211 Open-End (DZ)"
DE000DGW5VF5,KNO,"S & T Endlos Turbo Long 11,859 Open-End (DZ)"
DE000DGX2B04,KNO,"Morphosys Endlos Turbo Long 53,328 Open-End (DZ)"
DE000DGX40J5,KNO,"Novo Nordisk (B) Endlos Turbo Long 252,599 Open-End (DZ)"
DE000DGZ0Y04,WNT,"Gold Call 1.250 bis 2019/12 (DZ)"
DE000DGZ33R8,WNT,"Silber 1 Unze Fixing Call 20 bis 2020/06 (DZ)"
DE000DGZ52N7,KNO,"EUR/SEK Mini Future Short 11,45 Open-End (DZ)"
DE000DK091C9,FND,"Deka-Zielfonds 2050-2054"
DE000DK0ECS2,FND,"Deka-UmweltInvest CF"
DE000DK0ECT0,FND,"Deka-UmweltInvest TF"
DE000DK0ECU8,FND,"Deka-GlobalChampions CF"
DE000DK0HJG5,ZER,"DEKABANK DEUTSCHE GIROZENTRALE"
DE000DK0LLA6,FND,"Deka-ImmobilienNordamerika"
DE000DK0LNL9,FND,"Deka-Digitale Kommunikation CF"
DE000DK0S6A4,ZER,"AXA Express Sonstige bis 2025/06 (DEKA)"
DE000DK1A6Q9,FND,"DekaRent-international TF"
DE000DK1CJ20,FND,"ZukunftsPlan I"
DE000DK1CJM2,FND,"DekaStruktur: 5 ErtragPlus"
DE000DK1CJQ3,FND,"DekaStruktur: 5 ChancePlus"
DE000DK1CJZ4,FND,"Deka Bund+S Finanz: 7-15 I"
DE000DK2CC67,FND,"Deka-Wertkonzept defensiv TF T"
DE000DK2CDS0,FND,"Deka-DividendenStrategie CF A"
DE000DK2CFP1,FND,"Deka-BasisAnlage A20"
DE000DK2CFR7,FND,"Deka-BasisAnlage A60"
DE000DK2CFT3,FND,"Deka-BasisAnlage A100"
DE000DK2D7T7,FND,"DekaFonds TF"
DE000DK2D8J6,FND,"Deka-RentSpezial HighYield 2/2018 CF"
DE000DK2D8U3,FND,"Deka-RentSpezial HighYield 6/2019"
DE000DK2EAH5,FND,"Deka-RentSpezial High Income 9/2020 CF"
DE000DK2J589,FND,"Deka-RentSpezial HighYield 6/2020 CF"
DE000DK2J662,FND,"Deka-Multi Asset Income CF A"
DE000DK2J6P1,FND,"Deka-RentenStrategie Global CF"
DE000DK2J6Q9,FND,"Deka-RentenStrategie Global TF"
DE000DK2J6T3,FND,"Deka-DividendenStrategie Europa CF A"
DE000DK2J8L6,FND,"Deka-RentSpezial HighYield 9/2023 CF"
DE000DL0KB35,KNO,"DEUTSCHE BANK AG"
DE000DL0UP52,WNT,"DEUTSCHE BANK AG"
DE000DL24Z47,KNO,"DEUTSCHE BANK AG"
DE000DL26G63,KNO,"DEUTSCHE BANK AG"
DE000DL2FAN9,ZER,"DEUTSCHE BANK AG"
DE000DL5H6A0,WNT,"DEUTSCHE BANK AG"
DE000DL6RB73,KNO,"DEUTSCHE BANK AG"
DE000DL7E3W2,KNO,"DEUTSCHE BANK AG"
DE000DL8XAG3,ZER,"DEUTSCHE BANK AG"
DE000DL90HN5,KNO,"DEUTSCHE BANK AG"
DE000DL9DFR9,KNO,"DEUTSCHE BANK AG"
DE000DM0MKW8,WNT,"DEUTSCHE BANK AG"
DE000DM1DVA8,ZER,"DEUTSCHE BANK AG"
DE000DM31NT2,KNO,"Rational Mini Future Long 420 Open-End (DB)"
DE000DM33LY2,KNO,"Deutsche Boerse Mini Future Long 79,80 Open-End (DB)"
DE000DM5Z2B3,KNO,"Bechtle Endlos Turbo Long 52 Open-End (DB)"
DE000DM7AT04,WNT,"DAX Put 11.000 bis 2021/09 (DB)"
DE000DM7B8B6,WNT,"E-Stoxx 50 Put 2.500 bis 2020/09 (DB)"
DE000DM7BCB7,WNT,"TecDAX Call 3.100 bis 2020/09 (DB)"
DE000DM8BPG6,WNT,"DAX Put 16.400 bis 2020/09 (DB)"
DE000DM8QL29,WNT,"Unitedhealth Group Call 245 bis 2019/03 (DB)"
DE000DM96GG6,WNT,"TecDAX Call 2.900 bis 2020/12 (DB)"
DE000DM9A4H1,WNT,"DAX Put 10.000 bis 2019/11 (DB)"
DE000DM9HP41,WNT,"Tencent Holdings Call 480 bis 2018/12 (DB)"
DE000DM9HP58,WNT,"Tencent Holdings Call 500 bis 2018/12 (DB)"
DE000DM9HPA4,WNT,"Tencent Holdings Call 450 bis 2019/06 (DB)"
DE000DM9SEA5,ZER,"Nordic Fish Farmer Index Index Zertifikat Open-End (DB)"
DE000DM9U8D7,WNT,"Cancom IT Systeme Call 85 bis 2019/03 (DB)"
